date,kedalaman,magnitudo,kelas
2023-07-07,40.059,4.2,dangkal
2023-07-07,20.125,4.9,dangkal
2023-07-06,124.939,5.3,menengah
2023-07-06,10,4.6,dangkal
2023-07-05,10,5.1,dangkal
2023-07-04,144.008,4.1,menengah
2023-07-03,10,4.5,dangkal
2023-07-03,10,4.7,dangkal
2023-07-03,12.993,5.4,dangkal
2023-07-02,18.578,4.2,dangkal
2023-07-02,10,4.7,dangkal
2023-07-02,14.72,4.6,dangkal
2023-07-02,17.755,4.4,dangkal
2023-07-02,19.819,5.1,dangkal
2023-07-02,10.653,4.5,dangkal
2023-07-02,10,4.7,dangkal
2023-07-01,12.061,4.8,dangkal
2023-06-30,85.747,5.8,menengah
2023-06-30,10,4.9,dangkal
2023-06-30,107.724,4.6,menengah
2023-06-29,43.738,4.7,dangkal
2023-06-28,101.653,4.5,menengah
2023-06-27,133.046,4.9,menengah
2023-06-27,107.688,4.3,menengah
2023-06-27,22.505,4.4,dangkal
2023-06-26,173.594,4.4,menengah
2023-06-26,85.898,5.2,menengah
2023-06-26,65.641,4.8,dangkal
2023-06-26,89.478,4.2,menengah
2023-06-25,47.793,4.5,dangkal
2023-06-25,233.85,4.3,menengah
2023-06-24,152.187,4.3,menengah
2023-06-24,122.883,4.4,menengah
2023-06-24,163.193,4.6,menengah
2023-06-23,81.699,4.4,menengah
2023-06-23,120.514,4.6,menengah
2023-06-23,26.373,4.2,dangkal
2023-06-23,28.14,4.8,dangkal
2023-06-22,35,4.4,dangkal
2023-06-22,53.7,4.6,dangkal
2023-06-20,22.438,5.5,dangkal
2023-06-20,20.121,4.7,dangkal
2023-06-19,90.831,5.2,menengah
2023-06-19,9.013,4.2,dangkal
2023-06-19,60.603,4.6,dangkal
2023-06-19,54.723,4.8,dangkal
2023-06-17,55.789,4.6,dangkal
2023-06-17,180.922,4.4,menengah
2023-06-17,80.875,4.3,menengah
2023-06-17,61.051,4.3,dangkal
2023-06-16,166.229,4.3,menengah
2023-06-16,205.82,4.4,menengah
2023-06-16,159.596,4.4,menengah
2023-06-16,197.735,4,menengah
2023-06-15,540.432,4.1,dalam
2023-06-15,58.528,4.3,dangkal
2023-06-15,35,4.6,dangkal
2023-06-15,26.563,4.1,dangkal
2023-06-14,603.494,4.4,dalam
2023-06-14,37.227,4.5,dangkal
2023-06-14,10,4.3,dangkal
2023-06-12,10,4,dangkal
2023-06-12,101.47,4.2,menengah
2023-06-12,90.697,4.5,menengah
2023-06-11,112.523,4,menengah
2023-06-11,57.238,4.4,dangkal
2023-06-11,399.7,4.3,dalam
2023-06-11,42.782,5.2,dangkal
2023-06-11,33.357,4.8,dangkal
2023-06-11,153.835,4.8,menengah
2023-06-10,153.319,4.5,menengah
2023-06-10,78.3,4.6,menengah
2023-06-10,10,4.1,dangkal
2023-06-10,181.565,4,menengah
2023-06-09,10,4.6,dangkal
2023-06-09,10,4.6,dangkal
2023-06-09,100.834,4.5,menengah
2023-06-09,10,4.9,dangkal
2023-06-09,10,4.7,dangkal
2023-06-08,548.301,4.3,dalam
2023-06-08,84.844,4.3,menengah
2023-06-07,55.933,4.3,dangkal
2023-06-07,10.365,4.7,dangkal
2023-06-07,125.327,4.2,menengah
2023-06-07,64.966,4.3,dangkal
2023-06-07,30.766,5.6,dangkal
2023-06-07,28.685,4.6,dangkal
2023-06-07,25.719,4.2,dangkal
2023-06-07,35,4,dangkal
2023-06-07,71.582,4.3,menengah
2023-06-07,216.427,4.2,menengah
2023-06-06,10,4.5,dangkal
2023-06-06,34.244,4.7,dangkal
2023-06-06,55.528,4.8,dangkal
2023-06-05,10,4.2,dangkal
2023-06-05,10,4.4,dangkal
2023-06-05,37.761,4.7,dangkal
2023-06-05,53.373,4.4,dangkal
2023-06-04,212.306,4,menengah
2023-06-04,104.227,4.9,menengah
2023-06-04,53.146,4.3,dangkal
2023-06-04,33.343,4,dangkal
2023-06-04,562.607,4.3,dalam
2023-06-04,31.072,4.4,dangkal
2023-06-04,52.249,5.1,dangkal
2023-06-04,114.921,5.2,menengah
2023-06-03,62.89,4.1,dangkal
2023-06-03,133.431,4.7,menengah
2023-06-03,10,4.3,dangkal
2023-06-02,71.842,4.3,menengah
2023-06-02,157.081,4.9,menengah
2023-06-01,48.194,4.2,dangkal
2023-05-31,258.863,4,menengah
2023-05-31,117.6,5.2,menengah
2023-05-31,31.319,4,dangkal
2023-05-31,282.435,4.2,menengah
2023-05-31,21.087,5.1,dangkal
2023-05-30,184.158,4.2,menengah
2023-05-30,42.226,4.1,dangkal
2023-05-29,145.614,4.3,menengah
2023-05-29,146.223,4.3,menengah
2023-05-29,10.065,4.2,dangkal
2023-05-28,520.37,4.2,dalam
2023-05-28,40.924,4.3,dangkal
2023-05-27,156.111,4.9,menengah
2023-05-27,91.868,4.2,menengah
2023-05-26,21.852,4.4,dangkal
2023-05-25,25.721,4.7,dangkal
2023-05-25,278.59,4.4,menengah
2023-05-25,10,4.7,dangkal
2023-05-25,10,4.1,dangkal
2023-05-25,10,4.4,dangkal
2023-05-25,10,4.6,dangkal
2023-05-24,58.527,4.2,dangkal
2023-05-24,80.203,4.6,menengah
2023-05-24,18.68,4.1,dangkal
2023-05-24,48.939,4.4,dangkal
2023-05-24,158,6.2,menengah
2023-05-24,329.214,4.1,dalam
2023-05-24,63.706,4.2,dangkal
2023-05-24,20.522,4.4,dangkal
2023-05-24,156.695,4.4,menengah
2023-05-23,283.287,4.2,menengah
2023-05-23,9.579,4.5,dangkal
2023-05-23,42.145,4.5,dangkal
2023-05-23,49.382,4.3,dangkal
2023-05-23,48.463,5.1,dangkal
2023-05-23,10,4.5,dangkal
2023-05-23,10,4.4,dangkal
2023-05-23,254.814,4.4,menengah
2023-05-22,35,4.5,dangkal
2023-05-22,10,4.4,dangkal
2023-05-22,30.273,4.5,dangkal
2023-05-22,26.707,4.2,dangkal
2023-05-22,23.201,4.3,dangkal
2023-05-22,10,5.2,dangkal
2023-05-22,35,4.6,dangkal
2023-05-22,10,4.1,dangkal
2023-05-21,46.683,4.8,dangkal
2023-05-20,46.191,4.3,dangkal
2023-05-19,133.834,4.6,menengah
2023-05-19,44.24,4.9,dangkal
2023-05-17,319.137,4.3,dalam
2023-05-15,49.813,4.6,dangkal
2023-05-15,59.505,4.8,dangkal
2023-05-14,69.66,4.5,dangkal
2023-05-14,166.267,4.3,menengah
2023-05-14,124.58,5,menengah
2023-05-14,35,4.5,dangkal
2023-05-11,34.605,4.9,dangkal
2023-05-10,286.384,4.3,menengah
2023-05-10,19.649,5,dangkal
2023-05-10,174.63,4.4,menengah
2023-05-09,13.996,4.6,dangkal
2023-05-09,519.089,4.4,dalam
2023-05-09,10,4.7,dangkal
2023-05-09,121.129,4.4,menengah
2023-05-09,74.835,4.5,menengah
2023-05-08,117.76,4.4,menengah
2023-05-08,35.962,4.4,dangkal
2023-05-08,120.85,4.3,menengah
2023-05-08,55.449,4.4,dangkal
2023-05-07,35,4.9,dangkal
2023-05-07,23.063,4.7,dangkal
2023-05-07,94.779,4.5,menengah
2023-05-07,10,4.6,dangkal
2023-05-06,153.188,4.2,menengah
2023-05-06,244.917,4.5,menengah
2023-05-06,35,4.8,dangkal
2023-05-06,139.423,4.3,menengah
2023-05-05,581.478,5,dalam
2023-05-04,10,4.4,dangkal
2023-05-04,10,4.3,dangkal
2023-05-03,26.447,4,dangkal
2023-05-03,117.349,5.1,menengah
2023-05-03,103.775,5.1,menengah
2023-05-02,164.346,4.3,menengah
2023-05-02,50.405,4.3,dangkal
2023-05-02,10,4.5,dangkal
2023-05-02,37.038,4.6,dangkal
2023-05-01,47.406,4.1,dangkal
2023-04-30,28.646,5.1,dangkal
2023-04-30,10,4.6,dangkal
2023-04-29,10,5.1,dangkal
2023-04-29,26.019,4.4,dangkal
2023-04-29,10,4.3,dangkal
2023-04-29,10,4.6,dangkal
2023-04-29,82.993,4.3,menengah
2023-04-28,10,4.8,dangkal
2023-04-28,117.935,5,menengah
2023-04-28,10,4.4,dangkal
2023-04-28,10,5.5,dangkal
2023-04-28,10,4.3,dangkal
2023-04-28,10,5.7,dangkal
2023-04-27,10,4.6,dangkal
2023-04-27,149.842,4.4,menengah
2023-04-26,25.639,5.1,dangkal
2023-04-26,67.65,4.6,dangkal
2023-04-26,78.845,4.9,menengah
2023-04-25,35.793,4.7,dangkal
2023-04-25,243.273,4.2,menengah
2023-04-24,21.649,4.9,dangkal
2023-04-24,446.428,4.2,dalam
2023-04-24,525.591,4,dalam
2023-04-24,66.805,4.7,dangkal
2023-04-24,10,4.4,dangkal
2023-04-23,35,4.6,dangkal
2023-04-23,21.092,4.3,dangkal
2023-04-23,37.922,4.5,dangkal
2023-04-23,52.985,4.6,dangkal
2023-04-22,18.401,5.2,dangkal
2023-04-22,16.274,4.7,dangkal
2023-04-22,22.933,4.6,dangkal
2023-04-22,21.08,4.6,dangkal
2023-04-22,22.721,5.3,dangkal
2023-04-22,20,5.7,dangkal
2023-04-22,26.714,5.8,dangkal
2023-04-22,32.776,4.9,dangkal
2023-04-22,58.776,4.2,dangkal
2023-04-21,59.509,4.1,dangkal
2023-04-21,48.8,4.8,dangkal
2023-04-21,24.575,5.9,dangkal
2023-04-21,41.936,4.3,dangkal
2023-04-20,151.249,4.7,menengah
2023-04-20,23.312,4.5,dangkal
2023-04-19,123.592,4.4,menengah
2023-04-19,35,4.4,dangkal
2023-04-19,129.233,4.2,menengah
2023-04-18,48.82,4.6,dangkal
2023-04-18,112.636,4.1,menengah
2023-04-17,201.133,4.3,menengah
2023-04-17,144.832,4.3,menengah
2023-04-17,146.671,4.4,menengah
2023-04-17,62.556,5.1,dangkal
2023-04-17,603.29,4.7,dalam
2023-04-17,35,4.8,dangkal
2023-04-16,57.438,4.3,dangkal
2023-04-16,10,4.3,dangkal
2023-04-15,21.495,4.3,dangkal
2023-04-15,62.192,5.5,dangkal
2023-04-15,10,4.4,dangkal
2023-04-15,10,4.4,dangkal
2023-04-14,592.369,5.4,dalam
2023-04-14,594.028,7,dalam
2023-04-14,36.653,5,dangkal
2023-04-13,28.67,4.5,dangkal
2023-04-13,41.976,4.2,dangkal
2023-04-12,238.114,4.8,menengah
2023-04-11,97.238,4.4,menengah
2023-04-11,37.121,5,dangkal
2023-04-11,10,4.3,dangkal
2023-04-10,10,4.7,dangkal
2023-04-10,58.547,5.1,dangkal
2023-04-10,51.465,5,dangkal
2023-04-09,65.964,4.6,dangkal
2023-04-08,136.192,4.1,menengah
2023-04-08,158.772,4.4,menengah
2023-04-08,100.508,4.8,menengah
2023-04-08,9.797,4.2,dangkal
2023-04-08,26.979,4.5,dangkal
2023-04-07,37.531,4.5,dangkal
2023-04-06,214.72,4.2,menengah
2023-04-06,84.8,4.6,menengah
2023-04-06,64.906,4.2,dangkal
2023-04-06,10,4.3,dangkal
2023-04-06,10,5.2,dangkal
2023-04-05,111.487,4.1,menengah
2023-04-05,123.678,4.3,menengah
2023-04-04,140.454,4.2,menengah
2023-04-04,192.845,4.3,menengah
2023-04-04,66.107,4.4,dangkal
2023-04-04,61.179,4.5,dangkal
2023-04-04,10,4.4,dangkal
2023-04-03,108.067,4.4,menengah
2023-04-03,8.371,4.4,dangkal
2023-04-03,92.66,6.1,menengah
2023-04-03,10,4.5,dangkal
2023-04-02,26.339,4.9,dangkal
2023-04-02,34.669,4.4,dangkal
2023-04-02,35.822,4.1,dangkal
2023-04-02,10.202,4.5,dangkal
2023-04-02,17.571,5.6,dangkal
2023-04-02,111.35,4.4,menengah
2023-04-01,46.843,4.4,dangkal
2023-04-01,285.761,4.2,menengah
2023-04-01,227.081,4,menengah
2023-04-01,22.041,4.7,dangkal
2023-04-01,35,4.4,dangkal
2023-04-01,32.013,4.2,dangkal
2023-03-31,24.523,4.9,dangkal
2023-03-31,74.041,4.3,menengah
2023-03-31,35,4.3,dangkal
2023-03-31,61.428,4.8,dangkal
2023-03-30,10,4.4,dangkal
2023-03-29,152.775,4,menengah
2023-03-29,116.804,4.7,menengah
2023-03-29,12.174,4.9,dangkal
2023-03-29,10,4.4,dangkal
2023-03-29,174.483,4.2,menengah
2023-03-28,214.577,4,menengah
2023-03-28,35,4.6,dangkal
2023-03-28,10,4.2,dangkal
2023-03-28,10,4.3,dangkal
2023-03-28,75.11,5,menengah
2023-03-28,10,4.4,dangkal
2023-03-27,10,4.4,dangkal
2023-03-27,10,4.5,dangkal
2023-03-27,107.116,4.4,menengah
2023-03-26,10,4.9,dangkal
2023-03-26,28.247,4.4,dangkal
2023-03-26,51.788,4.5,dangkal
2023-03-25,8.318,4.5,dangkal
2023-03-25,62.038,4.3,dangkal
2023-03-25,10,4.3,dangkal
2023-03-25,234.516,4.1,menengah
2023-03-25,39.778,4,dangkal
2023-03-25,35,3.9,dangkal
2023-03-25,26.252,4.5,dangkal
2023-03-25,119.564,4.2,menengah
2023-03-24,38.421,4.6,dangkal
2023-03-24,469.146,4.5,dalam
2023-03-24,499.789,4.8,dalam
2023-03-21,138.494,4.4,menengah
2023-03-15,53.64,4.4,dangkal
2023-03-15,485.287,3.1,dalam
2023-03-14,76.851,4.2,menengah
2023-02-27,22.712,5.6,dangkal
2023-02-26,188.251,4.9,menengah
2023-02-26,8.842,4.8,dangkal
2023-02-15,9.151,4.4,dangkal
2023-02-14,207.8,4.4,menengah
2023-02-14,100.759,4.7,menengah
2023-02-13,18.201,4.7,dangkal
2023-02-13,61.19,4.4,dangkal
2023-02-13,226.923,4.4,menengah
2023-02-13,35,4.4,dangkal
2023-02-12,35,4.1,dangkal
2023-02-12,99.392,4.2,menengah
2023-02-12,59.825,5.1,dangkal
2023-02-12,45.658,4.5,dangkal
2023-02-11,91.802,4.5,menengah
2023-02-11,59.628,4.3,dangkal
2023-02-10,51.583,4.2,dangkal
2023-02-10,24.338,4.1,dangkal
2023-02-10,25.298,4.1,dangkal
2023-02-10,25.273,4.3,dangkal
2023-02-09,134.213,4.6,menengah
2023-02-09,10,4.3,dangkal
2023-02-09,8.329,5.1,dangkal
2023-02-09,35,4.2,dangkal
2023-02-09,35,4.3,dangkal
2023-02-09,140.516,4.9,menengah
2023-02-09,242.373,4.3,menengah
2023-02-08,92.467,4.3,menengah
2023-02-08,23.641,4.6,dangkal
2023-02-08,13.008,4.5,dangkal
2023-02-08,35,4.5,dangkal
2023-02-08,28.109,4.7,dangkal
2023-02-08,15.164,4.1,dangkal
2023-02-07,106.352,4.2,menengah
2023-02-07,10,4.5,dangkal
2023-02-07,10,4.3,dangkal
2023-02-07,10,4.6,dangkal
2023-02-07,50.861,5.4,dangkal
2023-02-06,51.926,4.5,dangkal
2023-02-06,326.66,4.9,dalam
2023-02-05,35,4.5,dangkal
2023-02-05,35,4.1,dangkal
2023-02-05,18.803,4.3,dangkal
2023-02-05,59.293,4.3,dangkal
2023-02-04,10.12,4.3,dangkal
2023-02-04,26.925,4.9,dangkal
2023-02-03,46.148,4.1,dangkal
2023-02-03,31.589,4.9,dangkal
2023-02-03,55.479,4.2,dangkal
2023-02-02,81.032,4.1,menengah
2023-02-02,57.032,4.5,dangkal
2023-02-02,63.707,4.7,dangkal
2023-02-02,81.647,4.1,menengah
2023-02-02,35,4.3,dangkal
2023-02-01,52.474,4.2,dangkal
2023-02-01,55.512,4.3,dangkal
2023-02-01,10,4.5,dangkal
2023-02-01,49.408,4.4,dangkal
2023-02-01,62.107,4.6,dangkal
2023-02-01,23.181,4.4,dangkal
2023-02-01,100.909,4.4,menengah
2023-02-01,35,4.2,dangkal
2023-01-31,295.346,4.2,menengah
2023-01-31,58.838,4.2,dangkal
2023-01-31,10.746,4.5,dangkal
2023-01-31,37.559,4.4,dangkal
2023-01-31,109.387,4.3,menengah
2023-01-30,45.733,4.2,dangkal
2023-01-30,112.997,4.2,menengah
2023-01-30,35,4.3,dangkal
2023-01-30,10,4.4,dangkal
2023-01-30,64.468,4.4,dangkal
2023-01-30,35,4.4,dangkal
2023-01-29,35,4.1,dangkal
2023-01-29,35,4.6,dangkal
2023-01-29,52.418,4.5,dangkal
2023-01-29,42.236,4.1,dangkal
2023-01-29,47.576,4.7,dangkal
2023-01-29,49.175,4.7,dangkal
2023-01-29,64.686,4.6,dangkal
2023-01-29,51.395,4.6,dangkal
2023-01-29,148.473,4.3,menengah
2023-01-28,62.775,4.3,dangkal
2023-01-28,147.159,5.3,menengah
2023-01-28,10,4.2,dangkal
2023-01-28,226.048,4.1,menengah
2023-01-28,38.508,4.7,dangkal
2023-01-27,27.51,4.1,dangkal
2023-01-27,30.946,4.4,dangkal
2023-01-27,96.774,4.4,menengah
2023-01-27,11.327,4.7,dangkal
2023-01-27,11.576,4.2,dangkal
2023-01-27,55.452,4.4,dangkal
2023-01-27,170.176,4.3,menengah
2023-01-27,23.031,4.3,dangkal
2023-01-27,281.351,4.3,menengah
2023-01-27,49.021,4.2,dangkal
2023-01-26,47.351,4.2,dangkal
2023-01-26,43.872,4.3,dangkal
2023-01-26,64.11,4.4,dangkal
2023-01-26,34.247,4.6,dangkal
2023-01-26,54.723,4.2,dangkal
2023-01-26,6.331,4.2,dangkal
2023-01-26,42.445,4.2,dangkal
2023-01-26,54.448,4.1,dangkal
2023-01-26,41.145,4.1,dangkal
2023-01-26,48.341,4.4,dangkal
2023-01-26,38.582,4.5,dangkal
2023-01-26,42.938,4.3,dangkal
2023-01-26,52.739,4.1,dangkal
2023-01-26,64.583,4.8,dangkal
2023-01-26,58.808,4.1,dangkal
2023-01-26,26.541,4.3,dangkal
2023-01-26,35,4.4,dangkal
2023-01-26,10,4.7,dangkal
2023-01-26,35,5.7,dangkal
2023-01-26,10,4.2,dangkal
2023-01-26,35,4.3,dangkal
2023-01-26,35,4.1,dangkal
2023-01-26,35,3.1,dangkal
2023-01-26,35,4.3,dangkal
2023-01-25,36.436,4.5,dangkal
2023-01-25,41.965,4.4,dangkal
2023-01-25,35,3.1,dangkal
2023-01-25,43.5,4.6,dangkal
2023-01-25,31.592,4.3,dangkal
2023-01-25,210.878,4.1,menengah
2023-01-25,162.171,4.1,menengah
2023-01-25,35.68,4.5,dangkal
2023-01-24,55.789,4.3,dangkal
2023-01-24,35,5.3,dangkal
2023-01-24,39.689,4.5,dangkal
2023-01-24,53.781,4.4,dangkal
2023-01-24,50.345,4.4,dangkal
2023-01-24,73.055,4.2,menengah
2023-01-24,11.012,5.2,dangkal
2023-01-24,64.194,4.2,dangkal
2023-01-24,264.076,4.2,menengah
2023-01-24,50.04,4.5,dangkal
2023-01-24,38.562,4.4,dangkal
2023-01-24,42.651,4.6,dangkal
2023-01-24,46.297,4.7,dangkal
2023-01-24,35,3.1,dangkal
2023-01-24,45.751,4.2,dangkal
2023-01-24,52.701,4.3,dangkal
2023-01-24,55.995,4.3,dangkal
2023-01-24,52.471,4.5,dangkal
2023-01-24,35,4.1,dangkal
2023-01-24,35,3.1,dangkal
2023-01-24,35,4.1,dangkal
2023-01-24,35,4.5,dangkal
2023-01-24,35,4.9,dangkal
2023-01-24,35,4.3,dangkal
2023-01-24,35,4.4,dangkal
2023-01-24,35,4.4,dangkal
2023-01-24,35,3.1,dangkal
2023-01-24,35,4.6,dangkal
2023-01-24,35,4.2,dangkal
2023-01-24,35,4.5,dangkal
2023-01-24,35,4.6,dangkal
2023-01-24,35,4.6,dangkal
2023-01-24,35,4.6,dangkal
2023-01-24,35,4.7,dangkal
2023-01-24,35,5.8,dangkal
2023-01-24,35,4.7,dangkal
2023-01-24,35,4.6,dangkal
2023-01-24,18.473,5.1,dangkal
2023-01-23,92.48,4.5,menengah
2023-01-23,110.943,4.2,menengah
2023-01-23,10.84,4.5,dangkal
2023-01-23,10.554,4.2,dangkal
2023-01-23,9.735,5.5,dangkal
2023-01-23,30.491,4.1,dangkal
2023-01-23,47.982,4.2,dangkal
2023-01-23,55.506,4.1,dangkal
2023-01-23,58.17,4.5,dangkal
2023-01-23,35,4.7,dangkal
2023-01-23,52.426,4.2,dangkal
2023-01-23,35,4.4,dangkal
2023-01-23,51.722,4.6,dangkal
2023-01-22,30.351,4.5,dangkal
2023-01-22,37.868,4.7,dangkal
2023-01-22,31.651,4.7,dangkal
2023-01-22,45.562,4.6,dangkal
2023-01-22,42.674,4.6,dangkal
2023-01-22,40.742,4.5,dangkal
2023-01-22,95.117,4.3,menengah
2023-01-22,132.101,4.2,menengah
2023-01-21,35,4.3,dangkal
2023-01-21,10,4.4,dangkal
2023-01-21,28.931,5.1,dangkal
2023-01-21,47.837,4.3,dangkal
2023-01-21,49.602,4.4,dangkal
2023-01-21,10,4.6,dangkal
2023-01-21,35,4.1,dangkal
2023-01-21,42.036,4.5,dangkal
2023-01-21,55.782,4.3,dangkal
2023-01-21,46.404,4.5,dangkal
2023-01-21,49.806,4.5,dangkal
2023-01-20,40.771,4.2,dangkal
2023-01-20,51.607,3.1,dangkal
2023-01-20,109.974,4.3,menengah
2023-01-20,27.585,4.4,dangkal
2023-01-20,22.008,4.5,dangkal
2023-01-20,24.625,4.1,dangkal
2023-01-20,25.878,4.4,dangkal
2023-01-20,41.473,4.3,dangkal
2023-01-20,53.381,4.7,dangkal
2023-01-20,11.49,4.9,dangkal
2023-01-20,544.33,4.4,dalam
2023-01-20,35,4.3,dangkal
2023-01-19,58.29,4.3,dangkal
2023-01-19,51.227,4.7,dangkal
2023-01-19,39.868,4.3,dangkal
2023-01-19,61.761,4.4,dangkal
2023-01-19,54.043,4.5,dangkal
2023-01-19,43.929,4.7,dangkal
2023-01-19,61.182,4.2,dangkal
2023-01-19,56.608,4.1,dangkal
2023-01-19,52.848,4.5,dangkal
2023-01-19,44.984,4.4,dangkal
2023-01-19,51.964,4.5,dangkal
2023-01-19,35,4.5,dangkal
2023-01-19,35,4.4,dangkal
2023-01-19,35,4.4,dangkal
2023-01-19,35,4.2,dangkal
2023-01-19,35,4.4,dangkal
2023-01-18,42.856,4.3,dangkal
2023-01-18,35.276,4.4,dangkal
2023-01-18,51.121,4.8,dangkal
2023-01-18,136.341,4.4,menengah
2023-01-18,60.838,4.5,dangkal
2023-01-18,46.469,4.6,dangkal
2023-01-18,54.949,4.3,dangkal
2023-01-18,35,4.9,dangkal
2023-01-18,31.432,4.6,dangkal
2023-01-18,46.534,4.6,dangkal
2023-01-18,47.262,4.6,dangkal
2023-01-18,56.605,4.6,dangkal
2023-01-18,44.406,4.2,dangkal
2023-01-18,30.531,4.8,dangkal
2023-01-18,47.541,4.3,dangkal
2023-01-18,35,4.4,dangkal
2023-01-18,58.361,4.2,dangkal
2023-01-18,67.668,4.6,dangkal
2023-01-18,59.196,4.4,dangkal
2023-01-18,35,4.4,dangkal
2023-01-18,50.394,5.5,dangkal
2023-01-18,47.416,4.6,dangkal
2023-01-18,50.398,4.6,dangkal
2023-01-18,47.607,4.5,dangkal
2023-01-18,55.297,4.4,dangkal
2023-01-18,35,5.1,dangkal
2023-01-18,28.855,6.1,dangkal
2023-01-18,138.678,4.1,menengah
2023-01-18,10,4.3,dangkal
2023-01-18,154,5.1,menengah
2023-01-17,10,4.2,dangkal
2023-01-17,126.585,4.3,menengah
2023-01-17,10,4.6,dangkal
2023-01-17,33.968,4.3,dangkal
2023-01-17,35,4.3,dangkal
2023-01-17,66.345,4.1,dangkal
2023-01-17,128.221,4.8,menengah
2023-01-16,44.217,4.4,dangkal
2023-01-16,101.182,4.3,menengah
2023-01-16,65.22,4.4,dangkal
2023-01-16,35,4.3,dangkal
2023-01-16,61.218,4.2,dangkal
2023-01-15,37,6.1,dangkal
2023-01-15,137.953,4.8,menengah
2023-01-14,53.996,4.1,dangkal
2023-01-14,154.129,4.8,menengah
2023-01-14,69.584,4.1,dangkal
2023-01-14,91.787,4.5,menengah
2023-01-13,66.413,5.3,dangkal
2023-01-13,131.283,4.5,menengah
2023-01-13,10,4.3,dangkal
2023-01-13,44.478,4.7,dangkal
2023-01-13,86.848,4.6,menengah
2023-01-13,10,4.1,dangkal
2023-01-12,9.057,4.7,dangkal
2023-01-12,20.372,4.9,dangkal
2023-01-12,164.234,4.4,menengah
2023-01-11,10.066,4.1,dangkal
2023-01-11,119.877,4.5,menengah
2023-01-11,12.519,4.1,dangkal
2023-01-11,68.897,4.8,dangkal
2023-01-11,130.113,4.4,menengah
2023-01-11,10,4.4,dangkal
2023-01-10,34.727,4.3,dangkal
2023-01-10,70.298,3.1,menengah
2023-01-10,24.413,4.2,dangkal
2023-01-10,93.765,4.5,menengah
2023-01-09,57.413,4.8,dangkal
2023-01-09,97.941,4.2,menengah
2023-01-09,77.896,4.5,menengah
2023-01-09,99.094,4.1,menengah
2023-01-09,108.246,5.4,menengah
2023-01-09,105.2,7.6,menengah
2023-01-09,67.859,5.3,dangkal
2023-01-08,125.934,3.1,menengah
2023-01-08,81.611,4.3,menengah
2023-01-07,10,4.8,dangkal
2023-01-07,27.527,4.6,dangkal
2023-01-07,30.796,4.3,dangkal
2023-01-07,10,4.2,dangkal
2023-01-07,10,4.5,dangkal
2023-01-06,57.748,4.5,dangkal
2023-01-05,10,4.2,dangkal
2023-01-05,10,4.2,dangkal
2023-01-04,10,4.4,dangkal
2023-01-04,35,4.6,dangkal
2023-01-04,41.721,4.4,dangkal
2023-01-04,50.551,4.2,dangkal
2023-01-04,49.297,4.3,dangkal
2023-01-04,20.12,4.2,dangkal
2023-01-04,19.763,5.1,dangkal
2023-01-04,73.634,4.2,menengah
2023-01-04,28.62,4.2,dangkal
2023-01-04,14.354,4.4,dangkal
2023-01-04,12.704,4.6,dangkal
2023-01-04,15.181,4.6,dangkal
2023-01-04,22.365,4.9,dangkal
2023-01-03,25.145,4.6,dangkal
2023-01-03,14.313,4.9,dangkal
2023-01-03,16.818,4.1,dangkal
2023-01-03,10.49,4.6,dangkal
2023-01-03,9.754,4.6,dangkal
2023-01-03,10,5.1,dangkal
2023-01-03,10,4.5,dangkal
2023-01-03,25.295,4.6,dangkal
2023-01-03,25.581,4.2,dangkal
2023-01-03,10,4.9,dangkal
2023-01-03,10,4.3,dangkal
2023-01-02,25.018,4.4,dangkal
2023-01-02,10.5,4.2,dangkal
2023-01-02,41.675,4.5,dangkal
2023-01-02,127.241,4.2,menengah
2023-01-02,10,4.1,dangkal
2023-01-02,242.699,4.4,menengah
2023-01-01,10,4.2,dangkal
2023-01-01,110.639,3.1,menengah
2023-01-01,10,4.5,dangkal
2023-01-01,153.78,4.3,menengah
2023-01-01,30.83,5.5,dangkal
2023-01-01,231.588,4.1,menengah
2023-01-01,63.787,4.3,dangkal
2022-12-30,10,4.4,dangkal
2022-12-30,35,5,dangkal
2022-12-30,35,4.6,dangkal
2022-12-30,10,5,dangkal
2022-12-29,10,5.3,dangkal
2022-12-29,43.825,4.5,dangkal
2022-12-29,9.978,4.5,dangkal
2022-12-28,10,5,dangkal
2022-12-27,467.804,4.4,dalam
2022-12-27,149.871,4.6,menengah
2022-12-27,199.68,4.9,menengah
2022-12-27,79.457,4.9,menengah
2022-12-27,124.16,4.5,menengah
2022-12-26,35.24,4.6,dangkal
2022-12-26,32.313,4.5,dangkal
2022-12-26,184.336,4.2,menengah
2022-12-25,33.194,4.4,dangkal
2022-12-25,43.616,4.2,dangkal
2022-12-25,35,4.2,dangkal
2022-12-24,29.347,5,dangkal
2022-12-24,10,4,dangkal
2022-12-24,60.145,4.6,dangkal
2022-12-24,295.656,4,menengah
2022-12-23,149.512,4.7,menengah
2022-12-23,35,4.6,dangkal
2022-12-22,21.257,4.2,dangkal
2022-12-20,10,4.1,dangkal
2022-12-20,84.1,4.5,menengah
2022-12-20,60.242,4.5,dangkal
2022-12-19,113.937,5.1,menengah
2022-12-18,10,4.6,dangkal
2022-12-18,53.744,4.4,dangkal
2022-12-18,62.875,4,dangkal
2022-12-17,9.889,4.4,dangkal
2022-12-17,9.9,4.2,dangkal
2022-12-17,10,4.8,dangkal
