"Duration","Amplitude","Type"
"69.52","3","ROCKFALL"
"89.6","5","ROCKFALL"
"78.8","8","ROCKFALL"
"113.64","7","ROCKFALL"
"41.76","4","ROCKFALL"
"55.16","3","ROCKFALL"
"109","11","ROCKFALL"
"94.76","3","ROCKFALL"
"135.2","3","ROCKFALL"
"69.08","3","ROCKFALL"
"81.72","8","ROCKFALL"
"50.96","3","ROCKFALL"
"76.4","3","ROCKFALL"
"51.32","3","ROCKFALL"
"85.2","4","ROCKFALL"
"103.24","7","ROCKFALL"
"82.64","3","ROCKFALL"
"104.24","4","ROCKFALL"
"92.92","14","ROCKFALL"
"72.68","4","ROCKFALL"
"109.72","21","ROCKFALL"
"38.52","4","ROCKFALL"
"79.24","5","ROCKFALL"
"53.96","4","ROCKFALL"
"69.76","5","ROCKFALL"
"64.4","4","ROCKFALL"
"29.56","4","ROCKFALL"
"125.8","6","ROCKFALL"
"86.48","7","ROCKFALL"
"99.08","8","ROCKFALL"
"7.36","6","MP"
"6.76","3","MP"
"6.56","3","MP"
"98.48","6","ROCKFALL"
"110.6","8","ROCKFALL"
"6.6","4","MP"
"92.6","22","ROCKFALL"
"87.08","4","ROCKFALL"
"52.8","3","TECT"
"41.96","4","ROCKFALL"
"91.8","6","ROCKFALL"
"86.44","6","ROCKFALL"
"71.68","6","ROCKFALL"
"7.48","4","MP"
"7.8","4","MP"
"118.04","5","ROCKFALL"
"92.36","7","ROCKFALL"
"7.92","6","MP"
"99.88","13","ROCKFALL"
"178.64","13","ROCKFALL"
"103.64","7","ROCKFALL"
"80.2","6","ROCKFALL"
"98.16","6","ROCKFALL"
"123.08","4","ROCKFALL"
"83.28","8","ROCKFALL"
"80.36","7","ROCKFALL"
"114.76","30","ROCKFALL"
"83.08","27","ROCKFALL"
"46.08","7","ROCKFALL"
"83.4","12","ROCKFALL"
"53.12","10","ROCKFALL"
"91.32","9","ROCKFALL"
"133.2","13","ROCKFALL"
"49","4","ROCKFALL"
"76.04","11","ROCKFALL"
"27.52","5","ROCKFALL"
"100.6","10","ROCKFALL"
"72","9","ROCKFALL"
"69.88","11","ROCKFALL"
"79.8","20","ROCKFALL"
"87.2","10","ROCKFALL"
"89.64","25","ROCKFALL"
"74.24","14","ROCKFALL"
"100.52","12","ROCKFALL"
"61.72","4","ROCKFALL"
"28.92","3","ROCKFALL"
"74.08","12","ROCKFALL"
"146.44","38","ROCKFALL"
"124.24","35","ROCKFALL"
"67.92","5","ROCKFALL"
"66.28","7","ROCKFALL"
"55.24","9","ROCKFALL"
"86.44","10","ROCKFALL"
"152.04","14","ROCKFALL"
"72.8","12","ROCKFALL"
"113.8","9","ROCKFALL"
"70.48","10","ROCKFALL"
"96.2","12","ROCKFALL"
"6.6","5","MP"
"103.96","8","ROCKFALL"
"60.84","9","ROCKFALL"
"70.84","6","ROCKFALL"
"69.96","7","ROCKFALL"
"180.68","15","ROCKFALL"
"46.48","4","ROCKFALL"
"91.64","13","ROCKFALL"
"75.12","7","ROCKFALL"
"101.44","11","ROCKFALL"
"49.76","4","ROCKFALL"
"47.72","4","ROCKFALL"
"75.72","5","ROCKFALL"
"57.6","4","ROCKFALL"
"57.16","5","ROCKFALL"
"78.44","7","ROCKFALL"
"90.64","5","ROCKFALL"
"111.88","6","ROCKFALL"
"70.24","12","ROCKFALL"
"92.8","23","ROCKFALL"
"144.96","25","ROCKFALL"
"68.92","3","ROCKFALL"
"102.12","4","ROCKFALL"
"91.44","10","ROCKFALL"
"67.48","9","ROCKFALL"
"86.28","7","ROCKFALL"
"77.76","9","ROCKFALL"
"88.56","11","ROCKFALL"
"71.84","5","ROCKFALL"
"55.48","4","ROCKFALL"
"59.24","3","ROCKFALL"
"68.76","4","ROCKFALL"
"89.68","7","ROCKFALL"
"8","12","MP"
"62.2","6","ROCKFALL"
"60.08","7","ROCKFALL"
"56.44","5","ROCKFALL"
"123.32","12","ROCKFALL"
"50.72","10","ROCKFALL"
"116.24","11","ROCKFALL"
"101.08","7","ROCKFALL"
"98.6","15","ROCKFALL"
"79.88","9","ROCKFALL"
"76.52","17","ROCKFALL"
"73.84","14","ROCKFALL"
"60.76","10","ROCKFALL"
"9.8","7","MP"
"56.12","3","ROCKFALL"
"92.56","14","ROCKFALL"
"134.6","9","ROCKFALL"
"89.4","4","ROCKFALL"
"7.6","3","MP"
"6.28","2","MP"
"6.6","3","MP"
"10.92","40","VTB"
"57.68","4","ROCKFALL"
"91.36","6","ROCKFALL"
"91.76","4","ROCKFALL"
"100.24","8","ROCKFALL"
"113.08","16","TECT"
"178.36","9","ROCKFALL"
"64.68","7","ROCKFALL"
"7.24","7","MP"
"216.52","33","ROCKFALL"
"179.88","29","ROCKFALL"
"70.72","5","ROCKFALL"
"110.32","13","ROCKFALL"
"189.68","55","ROCKFALL"
"90.76","6","ROCKFALL"
"88.48","10","ROCKFALL"
"27.48","3","ROCKFALL"
"73.96","6","ROCKFALL"
"25.56","4","ROCKFALL"
"6.6","3","MP"
"6.24","17","MP"
"70.2","12","ROCKFALL"
"14.16","STRONG","VTB"
"72.12","5","ROCKFALL"
"54.24","3","ROCKFALL"
"6.72","6","MP"
"87.64","17","ROCKFALL"
"89.36","8","ROCKFALL"
"57.72","5","ROCKFALL"
"147.48","7","ROCKFALL"
"125.24","8","ROCKFALL"
"92.84","9","ROCKFALL"
"74.92","6","ROCKFALL"
"47.32","4","ROCKFALL"
"76.52","4","ROCKFALL"
"63.04","4","ROCKFALL"
"60.96","5","ROCKFALL"
"77.48","7","ROCKFALL"
"7.8","6","MP"
"40.04","2","TECT"
"81.72","3","ROCKFALL"
"76.88","11","ROCKFALL"
"57.32","3","ROCKFALL"
"10.4","25","VTB"
"7.04","3","MP"
"6.64","3","MP"
"88.24","4","ROCKFALL"
"52.4","4","ROCKFALL"
"54.24","6","ROCKFALL"
"11.56","67","VTB"
"104.8","4","ROCKFALL"
"7.88","7","MP"
"5.92","4","MP"
"79.8","6","ROCKFALL"
"82.84","3","ROCKFALL"
"89.36","8","ROCKFALL"
"6.76","9","MP"
"","","AUTO"
"85.28","6","ROCKFALL"
"6.4","4","MP"
"26.92","4","ROCKFALL"
"85.24","4","ROCKFALL"
"7.52","6","MP"
"66.48","5","ROCKFALL"
"98.52","6","ROCKFALL"
"82.4","4","ROCKFALL"
"56.44","4","ROCKFALL"
"90.12","10","ROCKFALL"
"51.88","4","ROCKFALL"
"107.72","6","ROCKFALL"
"102.16","7","ROCKFALL"
"98.84","11","ROCKFALL"
"110.32","6","ROCKFALL"
"137.88","10","ROCKFALL"
"54.88","3","ROCKFALL"
"80.8","4","ROCKFALL"
"112.34","8","ROCKFALL"
"68.96","7","ROCKFALL"
"68.56","4","ROCKFALL"
"85.92","5","ROCKFALL"
"66.52","5","ROCKFALL"
"91.2","5","ROCKFALL"
"93.4","12","ROCKFALL"
"62.36","6","ROCKFALL"
"81.16","5","ROCKFALL"
"6.72","3","MP"
"28.76","4","ROCKFALL"
"101.2","8","ROCKFALL"
"67.88","5","ROCKFALL"
"47.52","6","ROCKFALL"
"79","7","ROCKFALL"
"50.04","4","ROCKFALL"
"103.48","12","ROCKFALL"
"149.72","7","ROCKFALL"
"112.2","5","ROCKFALL"
"106","6","ROCKFALL"
"141.12","4","ROCKFALL"
"99.68","3","ROCKFALL"
"120.68","3","ROCKFALL"
"51.52","4","ROCKFALL"
"28.24","4","ROCKFALL"
"29.48","4","ROCKFALL"
"51.16","5","ROCKFALL"
"50.6","4","ROCKFALL"
"55.28","5","ROCKFALL"
"62.24","4","ROCKFALL"
"34.76","4","ROCKFALL"
"33.6","3","ROCKFALL"
"72.36","5","ROCKFALL"
"6.4","3","MP"
"35","3","ROCKFALL"
"84.6","12","ROCKFALL"
"9.6","28","VTB"
"11.44","33","VTB"
"7.64","13","MP"
"50.12","5","ROCKFALL"
"68.24","6","ROCKFALL"
"88.92","4","ROCKFALL"
"10.68","47","VTB"
"136.44","25","ROCKFALL"
"70","6","ROCKFALL"
"7.08","4","MP"
"7.08","5","MP"
"66.96","7","ROCKFALL"
"10.04","30","VTB"
"9.68","29","VTB"
"7.6","10","MP"
"87.6","9","ROCKFALL"
"43.6","6","ROCKFALL"
"74.28","8","ROCKFALL"
"90.84","26","ROCKFALL"
"6.64","4","MP"
"7.44","6","MP"
"89.2","6","ROCKFALL"
"6.68","3","MP"
"51.56","9","ROCKFALL"
"82.6","7","ROCKFALL"
"69.92","5","ROCKFALL"
"65.16","4","ROCKFALL"
"6.44","11","MP"
"92","3","ROCKFALL"
"6.04","3","MP"
"98.12","13","ROCKFALL"
"75.48","3","ROCKFALL"
"122.32","7","ROCKFALL"
"17.96","6","ROCKFALL"
"6.92","4","MP"
"53.6","STRONG","VTB"
"7.56","33","VTB"
"7.92","15","MP"
"8","32","VTB"
"7.36","26","MP"
"4.2","6","MP"
"7.6","34","VTB"
"109.04","22","ROCKFALL"
"9.84","51","VTB"
"9.12","3","LF"
"19.56","3","ROCKFALL"
"6.76","6","MP"
"5.76","3","MP"
"75.76","5","ROCKFALL"
"86.12","22","ROCKFALL"
"7.28","6","MP"
"82.88","22","ROCKFALL"
"21.96","11","ROCKFALL"
"78.12","7","ROCKFALL"
"100.28","3","ROCKFALL"
"37.24","5","ROCKFALL"
"66.4","3","ROCKFALL"
"81.2","10","ROCKFALL"
"6.92","6","MP"
"6.16","3","MP"
"85.68","3","ROCKFALL"
"76","3","ROCKFALL"
"5.32","3","MP"
"38.64","3","ROCKFALL"
"86.84","12","ROCKFALL"
"30.72","3","ROCKFALL"
"44.44","3","ROCKFALL"
"81.84","5","ROCKFALL"
"94.2","8","TECT"
"46.64","4","ROCKFALL"
"123","60","ROCKFALL"
"102.68","5","ROCKFALL"
"67.96","3","ROCKFALL"
"70.04","3","ROCKFALL"
"5.8","3","MP"
"100.28","7","ROCKFALL"
"105.4","11","ROCKFALL"
"7.32","8","MP"
"5.88","3","MP"
"7.56","3","MP"
"4.92","3","MP"
"6.68","4","MP"
"5.88","3","MP"
"26.48","4","ROCKFALL"
"47.48","4","ROCKFALL"
"77.24","5","ROCKFALL"
"6.52","3","MP"
"54.24","4","ROCKFALL"
"5.72","3","MP"
"106.8","6","ROCKFALL"
"5.24","3","MP"
"6.32","3","MP"
"85.68","6","ROCKFALL"
"99.32","6","ROCKFALL"
"6.64","3","MP"
"183.16","30","ROCKFALL"
"14.16","64","VTB"
"153.6","4","ROCKFALL"
"5.76","3","MP"
"8.68","3","MP"
"6.32","3","MP"
"100.2","16","ROCKFALL"
"113.08","8","ROCKFALL"
"6.72","3","MP"
"55.24","12","ROCKFALL"
"94.36","7","ROCKFALL"
"6.36","3","MP"
"8.04","5","MP"
"82.24","4","ROCKFALL"
"6.88","8","MP"
"67.92","3","ROCKFALL"
"60.52","3","ROCKFALL"
"5.2","3","MP"
"6.28","3","MP"
"59.4","3","ROCKFALL"
"5.2","3","MP"
"6.2","3","MP"
"12.16","70","VTB"
"6.88","3","MP"
"6.12","3","MP"
"6.48","3","MP"
"6.88","3","MP"
"7","3","MP"
"5.16","3","MP"
"6.36","3","MP"
"7.12","10","MP"
"6.4","4","MP"
"12.12","30","VTB"
"6.48","5","MP"
"6.2","3","MP"
"5.76","3","MP"
"5.4","3","MP"
"6.2","3","MP"
"6.56","4","MP"
"5.68","3","MP"
"5.4","3","MP"
"5.84","3","MP"
"6.92","3","MP"
"6.36","3","MP"
"6.96","4","MP"
"93.96","8","ROCKFALL"
"30.72","5","ROCKFALL"
"7.48","5","MP"
"46.12","4","ROCKFALL"
"32.56","4","ROCKFALL"
"64.08","3","ROCKFALL"
"10.44","35","VTB"
"11.28","40","VTB"
"5.76","3","MP"
"7.24","3","MP"
"6.68","3","MP"
"6.96","3","MP"
"7.72","3","MP"
"6.6","3","MP"
"140.28","4","ROCKFALL"
"116.04","12","ROCKFALL"
"6.68","3","MP"
"101.6","3","ROCKFALL"
"120.64","4","ROCKFALL"
"125.96","4","ROCKFALL"
"78.4","4","ROCKFALL"
"64.8","3","ROCKFALL"
"82.4","4","ROCKFALL"
"49.2","3","ROCKFALL"
"6.44","3","MP"
"6.36","3","MP"
"92.8","3","ROCKFALL"
"79.56","4","ROCKFALL"
"5.24","3","MP"
"6.48","4","MP"
"5.6","3","MP"
"62.16","3","ROCKFALL"
"28.76","3","ROCKFALL"
"18.52","10","ROCKFALL"
"5.68","4","MP"
"13.28","4","ROCKFALL"
"5.84","3","MP"
"5.4","3","MP"
"6.04","3","MP"
"13.28","STRONG","VTB"
"7.24","4","MP"
"5.96","3","MP"
"5.84","3","MP"
"6.28","3","MP"
"84.24","4","ROCKFALL"
"72.76","4","ROCKFALL"
"6.44","3","MP"
"90.2","4","ROCKFALL"
"30.28","3","ROCKFALL"
"75.64","5","ROCKFALL"
"6.12","3","MP"
"70.48","4","ROCKFALL"
"5.28","3","MP"
"18.72","STRONG","VTB"
"7.04","4","MP"
"6.52","3","MP"
"7.84","4","MP"
"6.12","3","MP"
"5.64","3","MP"
"5.04","3","MP"
"6.04","3","MP"
"5.08","4","MP"
"8.16","25","VTB"
"12.92","35","VTB"
"27.44","3","ROCKFALL"
"6.08","3","MP"
"5.08","3","MP"
"5.8","3","MP"
"7.24","8","MP"
"5.4","3","MP"
"6.04","3","MP"
"5.96","3","MP"
"5.88","3","MP"
"5.84","3","MP"
"5.64","3","MP"
"5.64","3","MP"
"60.64","3","ROCKFALL"
"5.4","4","MP"
"108.8","8","ROCKFALL"
"7.28","4","MP"
"5.96","3","MP"
"6.24","3","MP"
"6.2","4","MP"
"6.48","3","MP"
"5.92","3","MP"
"6.32","3","MP"
"55.72","4","ROCKFALL"
"16.2","67","VTB"
"7.24","4","MP"
"14.32","65","VTB"
"7.72","4","MP"
"7.32","6","MP"
"74.96","4","ROCKFALL"
"6.64","3","MP"
"6.44","3","MP"
"22.2","3","ROCKFALL"
"6.12","5","MP"
"12.52","25","VTB"
"78.28","8","ROCKFALL"
"6.32","3","MP"
"75.08","4","ROCKFALL"
"155.16","4","ROCKFALL"
"68.8","4","ROCKFALL"
"72.52","4","ROCKFALL"
"95.2","8","ROCKFALL"
"33.12","4","ROCKFALL"
"6","3","MP"
"6.4","3","MP"
"150.92","5","ROCKFALL"
"5.16","8","MP"
"5.64","3","MP"
"9.44","35","VTB"
"4.72","3","MP"
"30.24","4","ROCKFALL"
"11.24","30","VTB"
"92.16","4","ROCKFALL"
"6.32","6","MP"
"5.6","3","MP"
"6.52","3","MP"
"5.4","3","MP"
"14.4","70","VTB"
"77.28","3","ROCKFALL"
"5.88","3","MP"
"6.84","4","MP"
"15.04","70","VTB"
"6.16","6","MP"
"5.92","5","MP"
"7.76","5","MP"
"6.76","4","MP"
"47.72","6","ROCKFALL"
"10.32","25","VTB"
"6.36","4","MP"
"6.92","3","MP"
"6.32","3","MP"
"105.48","5","ROCKFALL"
"9.2","60","VTB"
"12.4","70","VTB"
"6.2","6","MP"
"8.32","14","MP"
"6.2","3","MP"
"5.08","3","MP"
"5.56","3","MP"
"6.16","3","MP"
"5.6","3","MP"
"5.72","3","MP"
"9.56","33","VTB"
"6.28","3","MP"
"6.32","3","MP"
"6.84","3","MP"
"7.36","12","MP"
"","","AUTO"
"7.2","11","MP"
"6.36","3","MP"
"6.52","3","MP"
"6.24","3","MP"
"78.36","13","ROCKFALL"
"6.12","4","MP"
"7.84","10","MP"
"5","4","MP"
"15.32","STRONG","VTB"
"12.4","60","VTB"
"82.48","12","ROCKFALL"
"8.52","60","VTB"
"7","3","MP"
"6.16","3","MP"
"72.48","3","ROCKFALL"
"123.88","16","ROCKFALL"
"7.28","12","MP"
"6.76","9","MP"
"9.08","46","VTB"
"8.28","3","MP"
"11.24","STRONG","VTB"
"85.32","5","ROCKFALL"
"6.56","11","MP"
"5.76","13","MP"
"76.8","4","ROCKFALL"
"7.4","8","MP"
"4.92","3","MP"
"5.28","3","MP"
"10","55","VTB"
"133.68","15","ROCKFALL"
"11.08","70","VTB"
"5.48","3","MP"
"5.32","3","MP"
"86.16","10","ROCKFALL"
"101.8","12","ROCKFALL"
"104.44","12","ROCKFALL"
"7.04","3","MP"
"5.36","3","MP"
"80.2","5","ROCKFALL"
"5.76","3","MP"
"10.92","69","VTB"
"17.68","3","ROCKFALL"
"21.52","28","ROCKFALL"
"5.72","3","MP"
"22.16","7","ROCKFALL"
"5.72","8","MP"
"6.44","3","MP"
"10.84","7","LF"
"5.96","4","MP"
"7.96","10","MP"
"118.64","7","ROCKFALL"
"6.8","4","MP"
"7.56","9","MP"
"7.24","3","MP"
"6.72","3","MP"
"82.56","4","ROCKFALL"
"91.28","14","ROCKFALL"
"7.68","8","MP"
"24.68","12","ROCKFALL"
"7.2","4","MP"
"7.6","3","MP"
"12.84","69","VTB"
"48.68","6","ROCKFALL"
"5.72","3","MP"
"11.36","8","LF"
"77.76","5","ROCKFALL"
"94","5","ROCKFALL"
"72.28","4","ROCKFALL"
"82.28","8","ROCKFALL"
"8.92","3","MP"
"51.28","3","ROCKFALL"
"8.64","16","MP"
"5.92","7","MP"
"10.64","27","VTB"
"7.28","5","MP"
"5.48","3","MP"
"85.76","3","ROCKFALL"
"12.12","55","VTB"
"11.56","55","VTB"
"6.32","3","MP"
"4.72","3","MP"
"5.44","3","MP"
"5.76","3","MP"
"5.6","3","MP"
"8.2","14","MP"
"6.04","3","MP"
"33.08","3","TECT"
"6.96","5","MP"
"8.4","14","MP"
"6.52","3","MP"
"5.88","4","MP"
"5.84","3","MP"
"7.56","3","MP"
"6","3","MP"
"5.8","3","MP"
"6","4","MP"
"9.24","25","VTB"
"7.12","11","MP"
"19.44","STRONG","VTB"
"11.2","35","VTB"
"10.04","25","VTB"
"79.64","4","ROCKFALL"
"5.84","3","MP"
"6.56","10","MP"
"5.28","3","MP"
"196.84","15","ROCKFALL"
"105.72","21","ROCKFALL"
"7.72","3","MP"
"53.32","3","ROCKFALL"
"99.52","8","ROCKFALL"
"153.84","35","ROCKFALL"
"99.36","16","ROCKFALL"
"109.24","5","ROCKFALL"
"5.16","3","MP"
"102.92","6","ROCKFALL"
"5.52","3","MP"
"9.28","25","VTB"
"9.24","30","VTB"
"125.12","35","ROCKFALL"
"7.12","5","MP"
"6.44","4","MP"
"5.72","3","MP"
"9.28","50","VTB"
"8.36","3","MP"
"7.04","3","MP"
"6.84","3","MP"
"6.44","3","MP"
"7.96","42","VTB"
"8.64","17","MP"
"9.8","22","VTB"
"6.92","3","MP"
"9.8","12","MP"
"9.4","11","MP"
"9.84","4","MP"
"9.96","5","MP"
"7.56","3","MP"
"9.76","13","MP"
"8.16","3","MP"
"98.56","3","ROCKFALL"
"9.44","3","MP"
"114.64","9","ROCKFALL"
"8","3","MP"
"58.56","4","ROCKFALL"
"92.6","17","ROCKFALL"
"69.8","7","ROCKFALL"
"100.48","3","ROCKFALL"
"81.6","5","ROCKFALL"
"8.4","3","MP"
"6.96","3","MP"
"9.4","3","MP"
"7.28","3","MP"
"9.12","7","MP"
"7.84","6","MP"
"7.68","3","MP"
"10.28","5","MP"
"8.24","3","MP"
"14.08","STRONG","VTB"
"107.52","3","ROCKFALL"
"10.08","5","MP"
"7.88","3","MP"
"7.16","4","MP"
"7.4","3","MP"
"8.68","4","MP"
"11.28","63","VTB"
"8.44","10","MP"
"9.72","3","MP"
"87.04","4","ROCKFALL"
"7.2","3","MP"
"7.12","3","MP"
"7.64","3","MP"
"8.16","3","MP"
"72","4","ROCKFALL"
"97.52","34","ROCKFALL"
"9.12","3","MP"
"102.72","16","ROCKFALL"
"118.44","10","ROCKFALL"
"43.52","3","ROCKFALL"
"115","17","ROCKFALL"
"5.36","3","MP"
"64.8","4","ROCKFALL"
"5.88","3","MP"
"6.04","5","MP"
"4.84","3","MP"
"91.48","4","ROCKFALL"
"7.72","11","MP"
"6.44","3","MP"
"35.72","12","ROCKFALL"
"6.24","8","MP"
"94.8","10","ROCKFALL"
"94.36","3","ROCKFALL"
"6.72","3","MP"
"6.96","3","MP"
"11.4","46","VTB"
"7.32","16","MP"
"33.52","4","ROCKFALL"
"7.12","7","MP"
"","","AUTO"
"7.52","3","MP"
"6.8","3","MP"
"6.8","4","MP"
"72.16","3","ROCKFALL"
"7.4","3","MP"
"6.76","5","MP"
"6.64","6","MP"
"6.36","3","MP"
"10.64","39","VTB"
"9.96","STRONG","VTB"
"6.28","3","MP"
"8.88","57","VTB"
"110.8","5","ROCKFALL"
"5.8","3","MP"
"6.84","3","MP"
"6.32","3","MP"
"6.48","3","MP"
"80.76","6","ROCKFALL"
"6.8","3","MP"
"7.44","3","MP"
"6.68","3","MP"
"6.36","3","MP"
"5.88","5","MP"
"5.32","3","MP"
"58.48","3","ROCKFALL"
"5","3","MP"
"6.2","3","MP"
"80.36","4","ROCKFALL"
"6.16","3","MP"
"9.24","10","MP"
"30.36","3","ROCKFALL"
"8.2","15","LF"
"10.32","35","VTB"
"6.88","3","MP"
"87.44","3","ROCKFALL"
"14.6","70","VTB"
"6.28","6","MP"
"12.4","35","VTB"
"14.68","STRONG","VTB"
"6.12","3","MP"
"6.56","3","MP"
"90.12","3","ROCKFALL"
"85.4","4","ROCKFALL"
"5.92","5","MP"
"7.68","8","MP"
"6.08","3","MP"
"78.2","6","ROCKFALL"
"6.56","3","MP"
"79.32","4","ROCKFALL"
"53.12","4","ROCKFALL"
"5.72","3","MP"
"6.12","3","MP"
"69.2","3","ROCKFALL"
"7.08","3","MP"
"5.96","3","MP"
"6.12","3","MP"
"6.2","3","MP"
"23.2","3","ROCKFALL"
"11.36","3","LF"
"5.8","3","MP"
"6.12","3","MP"
"78.12","3","ROCKFALL"
"7.64","10","MP"
"6.12","3","MP"
"23.52","6","ROCKFALL"
"12.28","3","ROCKFALL"
"19.88","3","ROCKFALL"
"94.72","5","ROCKFALL"
"5.8","3","MP"
"21.48","STRONG","VTB"
"5.8","3","MP"
"6.76","5","MP"
"14.64","50","VTB"
"46.08","4","ROCKFALL"
"5.52","3","MP"
"6.24","3","MP"
"6.96","3","MP"
"5.84","3","MP"
"84.36","4","ROCKFALL"
"7.4","3","MP"
"5.4","3","MP"
"4.4","3","MP"
"27.96","17","ROCKFALL"
"5.6","16","MP"
"38.4","3","ROCKFALL"
"5.96","4","MP"
"59.6","11","ROCKFALL"
"6.64","5","MP"
"6.84","7","MP"
"5.28","3","MP"
"5.44","3","MP"
"7.2","6","MP"
"4.52","3","MP"
"7.88","7","MP"
"4.76","3","MP"
"5.88","3","MP"
"84.6","10","ROCKFALL"
"6.92","7","MP"
"56.8","3","ROCKFALL"
"7.08","4","MP"
"48.64","3","ROCKFALL"
"6.8","3","MP"
"5.08","3","MP"
"5.32","3","MP"
"6.76","3","MP"
"8.08","4","MP"
"55.4","3","ROCKFALL"
"8.56","11","MP"
"113.32","4","ROCKFALL"
"8.16","3","MP"
"5.76","4","MP"
"8.16","8","MP"
"6.64","4","MP"
"6.52","6","MP"
"5.84","3","MP"
"7.16","9","MP"
"8.28","17","MP"
"119.48","8","ROCKFALL"
"44.52","7","ROCKFALL"
"67.44","4","ROCKFALL"
"8.76","43","VTB"
"17.2","3","ROCKFALL"
"144.56","10","ROCKFALL"
"6.24","5","MP"
"8.2","30","VTB"
"104.12","13","ROCKFALL"
"84.96","3","ROCKFALL"
"73.68","3","ROCKFALL"
"105.68","5","ROCKFALL"
"100.44","24","ROCKFALL"
"7.2","3","MP"
"90.76","3","ROCKFALL"
"5.72","3","MP"
"71.44","3","ROCKFALL"
"215.6","6","ROCKFALL"
"6.28","3","MP"
"100.56","3","ROCKFALL"
"12.56","3","LF"
"39.96","3","ROCKFALL"
"34.72","3","ROCKFALL"
"6.88","5","MP"
"6.56","3","MP"
"41.84","3","ROCKFALL"
"7.44","8","MP"
"6.28","3","MP"
"17.8","3","ROCKFALL"
"7.52","3","MP"
"69.08","3","ROCKFALL"
"97.96","7","ROCKFALL"
"95.76","7","ROCKFALL"
"83.56","4","ROCKFALL"
"6.08","3","MP"
"28.56","4","ROCKFALL"
"101.24","5","ROCKFALL"
"11.84","70","VTB"
"7.4","4","MP"
"","","AUTO"
"108.2","3","ROCKFALL"
"7.92","3","MP"
"93.28","3","ROCKFALL"
"5.88","3","MP"
"81.08","4","ROCKFALL"
"25","3","ROCKFALL"
"80.04","4","ROCKFALL"
"7.84","6","MP"
"79.96","3","ROCKFALL"
"6","3","MP"
"72.84","4","ROCKFALL"
"11.68","60","VTB"
"6.64","6","MP"
"72.48","3","ROCKFALL"
"7.8","3","MP"
"80.12","4","ROCKFALL"
"6.16","3","MP"
"6.92","4","MP"
"84.96","4","ROCKFALL"
"7.2","3","MP"
"8.52","7","MP"
"8.4","6","MP"
"63.52","3","ROCKFALL"
"5.72","3","MP"
"8.12","3","LF"
"7.2","6","MP"
"107.24","6","ROCKFALL"
"10.04","50","VTB"
"8.32","16","MP"
"17.36","70","VTB"
"9.6","7","MP"
"61","3","ROCKFALL"
"87.12","3","ROCKFALL"
"33.6","3","ROCKFALL"
"21.96","4","ROCKFALL"
"7.32","3","MP"
"63.04","4","ROCKFALL"
"151.64","12","ROCKFALL"
"100.2","4","ROCKFALL"
"65.32","3","ROCKFALL"
"7.8","5","MP"
"95.08","3","ROCKFALL"
"109.88","3","ROCKFALL"
"7.16","3","MP"
"154.48","17","ROCKFALL"
"85.72","5","ROCKFALL"
"6.32","3","MP"
"8.48","3","MP"
"106.44","6","ROCKFALL"
"56.28","4","ROCKFALL"
"8.64","7","MP"
"8.4","8","MP"
"90.72","4","ROCKFALL"
"54.44","3","ROCKFALL"
"55.24","3","ROCKFALL"
"57.48","3","TECT"
"8.24","3","MP"
"5.72","3","MP"
"8.16","3","MP"
"7.92","8","MP"
"10.08","39","VTB"
"8.36","3","MP"
"7.36","3","MP"
"55.04","5","ROCKFALL"
"9.8","6","MP"
"7.8","5","MP"
"7.12","5","MP"
"115.04","22","ROCKFALL"
"7.72","8","MP"
"80.64","3","ROCKFALL"
"44.16","3","ROCKFALL"
"58.56","4","ROCKFALL"
"60.44","5","TECT"
"9.8","3","MP"
"8.16","9","MP"
"64","3","ROCKFALL"
"69.76","8","ROCKFALL"
"96","3","ROCKFALL"
"89.6","3","ROCKFALL"
"78.72","5","ROCKFALL"
"86.4","4","ROCKFALL"
"60.8","4","ROCKFALL"
"95.44","7","ROCKFALL"
"96.96","16","ROCKFALL"
"59.44","3","ROCKFALL"
"59.56","5","ROCKFALL"
"146.56","13","ROCKFALL"
"108.28","12","ROCKFALL"
"55.96","3","ROCKFALL"
"117.28","6","ROCKFALL"
"68.16","3","ROCKFALL"
"78.48","3","ROCKFALL"
"65.24","4","ROCKFALL"
"77.32","6","ROCKFALL"
"7.52","4","MP"
"33.48","26","ROCKFALL"
"100.56","8","ROCKFALL"
"74.56","7","ROCKFALL"
"136.2","19","ROCKFALL"
"112.52","17","ROCKFALL"
"143.56","3","ROCKFALL"
"65.36","3","ROCKFALL"
"84.32","7","ROCKFALL"
"137.12","8","ROCKFALL"
"6.16","3","MP"
"83.84","3","ROCKFALL"
"96.12","3","ROCKFALL"
"71.64","3","ROCKFALL"
"95.76","5","ROCKFALL"
"93.64","6","ROCKFALL"
"73.4","13","ROCKFALL"
"6.76","3","MP"
"138.36","3","ROCKFALL"
"72.84","5","ROCKFALL"
"65.64","18","ROCKFALL"
"102.52","3","ROCKFALL"
"110.76","8","ROCKFALL"
"72.64","3","ROCKFALL"
"65.96","3","ROCKFALL"
"68.6","3","ROCKFALL"
"92.36","6","ROCKFALL"
"104.36","12","ROCKFALL"
"113.16","4","ROCKFALL"
"168.32","8","ROCKFALL"
"109.88","8","ROCKFALL"
"113.68","11","ROCKFALL"
"6.52","7","MP"
"76.68","3","ROCKFALL"
"45.36","3","ROCKFALL"
"64.52","3","ROCKFALL"
"91.84","3","ROCKFALL"
